============================================================
EC Certifiers Batch Extractor
============================================================
Total ECs: 1477
Done: 0, Remaining: 1477
[1177/1477] EC1388: 1 certifiers ✓
[1178/1477] EC1389: 0 certifiers ✓
[1179/1477] EC1390: 4 certifiers ✓
[1180/1477] EC1391: 10 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 68 min
[1181/1477] EC1392: 0 certifiers ✓
[1182/1477] EC1393: 2 certifiers ✓
[1183/1477] EC1394.01: 6 certifiers ✓
[1184/1477] EC1395: 2 certifiers ✓
[1185/1477] EC1396: 1 certifiers ✓
[1186/1477] EC1397: 6 certifiers ✓
[1187/1477] EC1398: 0 certifiers ✓
[1188/1477] EC1399: 2 certifiers ✓
[1189/1477] EC1400: 4 certifiers ✓
[1190/1477] EC1401: 2 certifiers ✓
[1191/1477] EC1402: 6 certifiers ✓
[1192/1477] EC1403: 2 certifiers ✓
[1193/1477] EC1404: 1 certifiers ✓
[1194/1477] EC1405: 2 certifiers ✓
[1195/1477] EC1406: 0 certifiers ✓
[1196/1477] EC1407: 0 certifiers ✓
[1197/1477] EC1408: 1 certifiers ✓
[1198/1477] EC1409: 0 certifiers ✓
[1199/1477] EC1410: 1 certifiers ✓
[1200/1477] EC1411: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 63 min
[1201/1477] EC1412: 0 certifiers ✓
[1202/1477] EC1413: 0 certifiers ✓
[1203/1477] EC1414: 1 certifiers ✓
[1204/1477] EC1415: 3 certifiers ✓
[1205/1477] EC1416: 10 certifiers ✓
[1206/1477] EC1417: 23 certifiers ✓
[1207/1477] EC1418: 2 certifiers ✓
[1208/1477] EC1419: 0 certifiers ✓
[1209/1477] EC1420: 1 certifiers ✓
[1210/1477] EC1421: 0 certifiers ✓
[1211/1477] EC1422: 1 certifiers ✓
[1212/1477] EC1423: 0 certifiers ✓
[1213/1477] EC1424: 0 certifiers ✓
[1214/1477] EC1425: 1 certifiers ✓
[1215/1477] EC1426: 1 certifiers ✓
[1216/1477] EC1427: 11 certifiers ✓
[1217/1477] EC1428: 8 certifiers ✓
[1218/1477] EC1429: 3 certifiers ✓
[1219/1477] EC1430: 1 certifiers ✓
[1220/1477] EC1431: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 59 min
[1221/1477] EC1432: 1 certifiers ✓
[1222/1477] EC1433: 1 certifiers ✓
[1223/1477] EC1434: 2 certifiers ✓
[1224/1477] EC1435: 0 certifiers ✓
[1225/1477] EC1436: 0 certifiers ✓
[1226/1477] EC1437: 0 certifiers ✓
[1227/1477] EC1438: 1 certifiers ✓
[1228/1477] EC1439: 2 certifiers ✓
[1229/1477] EC1440: 9 certifiers ✓
[1230/1477] EC1441: 4 certifiers ✓
[1231/1477] EC1442: 3 certifiers ✓
[1232/1477] EC1443: 1 certifiers ✓
[1233/1477] EC1444: 5 certifiers ✓
[1234/1477] EC1445: 2 certifiers ✓
[1235/1477] EC1446: 1 certifiers ✓
[1236/1477] EC1447: 5 certifiers ✓
[1237/1477] EC1448: 1 certifiers ✓
[1238/1477] EC1449: 0 certifiers ✓
[1239/1477] EC1450: 2 certifiers ✓
[1240/1477] EC1451: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 54 min
[1241/1477] EC1452: 1 certifiers ✓
[1242/1477] EC1453: 1 certifiers ✓
[1243/1477] EC1454: 2 certifiers ✓
[1244/1477] EC1455: 1 certifiers ✓
[1245/1477] EC1456: 2 certifiers ✓
[1246/1477] EC1457: 0 certifiers ✓
[1247/1477] EC1458: 0 certifiers ✓
[1248/1477] EC1459: 0 certifiers ✓
[1249/1477] EC1460: 1 certifiers ✓
[1250/1477] EC1461: 0 certifiers ✓
[1251/1477] EC1462: 1 certifiers ✓
[1252/1477] EC1463: 6 certifiers ✓
[1253/1477] EC1464: 4 certifiers ✓
[1254/1477] EC1465: 0 certifiers ✓
[1255/1477] EC1466: 1 certifiers ✓
[1256/1477] EC1467: 2 certifiers ✓
[1257/1477] EC1468: 4 certifiers ✓
[1258/1477] EC1469: 2 certifiers ✓
[1259/1477] EC1470: 4 certifiers ✓
[1260/1477] EC1471: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 50 min
[1261/1477] EC1472: 1 certifiers ✓
[1262/1477] EC1473: 0 certifiers ✓
[1263/1477] EC1474: 3 certifiers ✓
[1264/1477] EC1475: 3 certifiers ✓
[1265/1477] EC1476: 9 certifiers ✓
[1266/1477] EC1477: 2 certifiers ✓
[1267/1477] EC1478: 0 certifiers ✓
[1268/1477] EC1479: 0 certifiers ✓
[1269/1477] EC1480: 1 certifiers ✓
[1270/1477] EC1481: 1 certifiers ✓
[1271/1477] EC1482: 1 certifiers ✓
[1272/1477] EC1483: 0 certifiers ✓
[1273/1477] EC1484: 5 certifiers ✓
[1274/1477] EC1485: 0 certifiers ✓
[1275/1477] EC1486: 2 certifiers ✓
[1276/1477] EC1487: 7 certifiers ✓
[1277/1477] EC1488: 3 certifiers ✓
[1278/1477] EC1489: 0 certifiers ✓
[1279/1477] EC1490: 1 certifiers ✓
[1280/1477] EC1491: 4 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 45 min
[1281/1477] EC1492: 17 certifiers ✓
[1282/1477] EC1493: 1 certifiers ✓
[1283/1477] EC1494: 10 certifiers ✓
[1284/1477] EC1495: 0 certifiers ✓
[1285/1477] EC1496: 0 certifiers ✓
[1286/1477] EC1497: 1 certifiers ✓
[1287/1477] EC1498: 1 certifiers ✓
[1288/1477] EC1499: 1 certifiers ✓
[1289/1477] EC1500: 1 certifiers ✓
[1290/1477] EC1501: 1 certifiers ✓
[1291/1477] EC1502: 1 certifiers ✓
[1292/1477] EC1503: 3 certifiers ✓
[1293/1477] EC1504: 3 certifiers ✓
[1294/1477] EC1505: 3 certifiers ✓
[1295/1477] EC1506: 1 certifiers ✓
[1296/1477] EC1507: 8 certifiers ✓
[1297/1477] EC1508: 2 certifiers ✓
[1298/1477] EC1509: 0 certifiers ✓
[1299/1477] EC1510: 0 certifiers ✓
[1300/1477] EC1511: 2 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 41 min
[1301/1477] EC1512: 0 certifiers ✓
[1302/1477] EC1513: 0 certifiers ✓
[1303/1477] EC1514: 0 certifiers ✓
[1304/1477] EC1515: 1 certifiers ✓
[1305/1477] EC1516: 2 certifiers ✓
[1306/1477] EC1517: 0 certifiers ✓
[1307/1477] EC1518: 1 certifiers ✓
[1308/1477] EC1519.01: 1 certifiers ✓
[1309/1477] EC1520: 0 certifiers ✓
[1310/1477] EC1521: 1 certifiers ✓
[1311/1477] EC1522: 1 certifiers ✓
[1312/1477] EC1523: 0 certifiers ✓
[1313/1477] EC1524: 4 certifiers ✓
[1314/1477] EC1525: 1 certifiers ✓
[1315/1477] EC1526: 1 certifiers ✓
[1316/1477] EC1527: 1 certifiers ✓
[1317/1477] EC1528: 4 certifiers ✓
[1318/1477] EC1529: 0 certifiers ✓
[1319/1477] EC1530: 1 certifiers ✓
[1320/1477] EC1531: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 36 min
[1321/1477] EC1532: 1 certifiers ✓
[1322/1477] EC1533: 1 certifiers ✓
[1323/1477] EC1534: 1 certifiers ✓
[1324/1477] EC1535: 1 certifiers ✓
[1325/1477] EC1536: 1 certifiers ✓
[1326/1477] EC1537: 1 certifiers ✓
[1327/1477] EC1538: 1 certifiers ✓
[1328/1477] EC1539: 2 certifiers ✓
[1329/1477] EC1540: 0 certifiers ✓
[1330/1477] EC1541: 0 certifiers ✓
[1331/1477] EC1542: 17 certifiers ✓
[1332/1477] EC1543: 2 certifiers ✓
[1333/1477] EC1544: 2 certifiers ✓
[1334/1477] EC1545: 6 certifiers ✓
[1335/1477] EC1546: 0 certifiers ✓
[1336/1477] EC1547: 3 certifiers ✓
[1337/1477] EC1548: 2 certifiers ✓
[1338/1477] EC1549: 2 certifiers ✓
[1339/1477] EC1550: 7 certifiers ✓
[1340/1477] EC1551: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 31 min
[1341/1477] EC1552: 2 certifiers ✓
[1342/1477] EC1553: 4 certifiers ✓
[1343/1477] EC1554: 1 certifiers ✓
[1344/1477] EC1555: 0 certifiers ✓
[1345/1477] EC1556: 2 certifiers ✓
[1346/1477] EC1557: 0 certifiers ✓
[1347/1477] EC1558: 1 certifiers ✓
[1348/1477] EC1559: 1 certifiers ✓
[1349/1477] EC1560: 8 certifiers ✓
[1350/1477] EC1561: 0 certifiers ✓
[1351/1477] EC1562: 1 certifiers ✓
[1352/1477] EC1563: 1 certifiers ✓
[1353/1477] EC1564: 3 certifiers ✓
[1354/1477] EC1565: 2 certifiers ✓
[1355/1477] EC1566: 4 certifiers ✓
[1356/1477] EC1567: 1 certifiers ✓
[1357/1477] EC1568: 1 certifiers ✓
[1358/1477] EC1569: 1 certifiers ✓
[1359/1477] EC1570: 0 certifiers ✓
[1360/1477] EC1571 : 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 27 min
[1361/1477] EC1572: 1 certifiers ✓
[1362/1477] EC1573: 0 certifiers ✓
[1363/1477] EC1574: 0 certifiers ✓
[1364/1477] EC1575: 3 certifiers ✓
[1365/1477] EC1576: 4 certifiers ✓
[1366/1477] EC1577: 1 certifiers ✓
[1367/1477] EC1578: 1 certifiers ✓
[1368/1477] EC1579: 1 certifiers ✓
[1369/1477] EC1580: 0 certifiers ✓
[1370/1477] EC1581: 1 certifiers ✓
[1371/1477] EC1582: 0 certifiers ✓
[1372/1477] EC1583: 6 certifiers ✓
[1373/1477] EC1584: 0 certifiers ✓
[1374/1477] EC1585: 4 certifiers ✓
[1375/1477] EC1586: 0 certifiers ✓
[1376/1477] EC1587: 1 certifiers ✓
[1377/1477] EC1588: 7 certifiers ✓
[1378/1477] EC1589: 5 certifiers ✓
[1379/1477] EC1590: 0 certifiers ✓
[1380/1477] EC1591: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 22 min
[1381/1477] EC1592: 0 certifiers ✓
[1382/1477] EC1593: 1 certifiers ✓
[1383/1477] EC1594: 1 certifiers ✓
[1384/1477] EC1595: 1 certifiers ✓
[1385/1477] EC1596: 1 certifiers ✓
[1386/1477] EC1597: 0 certifiers ✓
[1387/1477] EC1598: 1 certifiers ✓
[1388/1477] EC1599: 2 certifiers ✓
[1389/1477] EC1600: 1 certifiers ✓
[1390/1477] EC1601: 1 certifiers ✓
[1391/1477] EC1602: 1 certifiers ✓
[1392/1477] EC1603: 1 certifiers ✓
[1393/1477] EC1604: 1 certifiers ✓
[1394/1477] EC1605: 0 certifiers ✓
[1395/1477] EC1606: 1 certifiers ✓
[1396/1477] EC1607: 1 certifiers ✓
[1397/1477] EC1608: 2 certifiers ✓
[1398/1477] EC1609: 1 certifiers ✓
[1399/1477] EC1610: 7 certifiers ✓
[1400/1477] EC1611: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 18 min
[1401/1477] EC1612: 1 certifiers ✓
[1402/1477] EC1613: 1 certifiers ✓
[1403/1477] EC1614: 1 certifiers ✓
[1404/1477] EC1615: 1 certifiers ✓
[1405/1477] EC1616: 1 certifiers ✓
[1406/1477] EC1617: 4 certifiers ✓
[1407/1477] EC1618: 2 certifiers ✓
[1408/1477] EC1619: 3 certifiers ✓
[1409/1477] EC1620: 1 certifiers ✓
[1410/1477] EC1621: 20 certifiers ✓
[1411/1477] EC1622: 0 certifiers ✓
[1412/1477] EC1623: 2 certifiers ✓
[1413/1477] EC1624: 2 certifiers ✓
[1414/1477] EC1625: 2 certifiers ✓
[1415/1477] EC1626: 2 certifiers ✓
[1416/1477] EC1627: 2 certifiers ✓
[1417/1477] EC1628: 3 certifiers ✓
[1418/1477] EC1629: 6 certifiers ✓
[1419/1477] EC1630: 1 certifiers ✓
[1420/1477] EC1631: 6 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 13 min
[1421/1477] EC1632: 2 certifiers ✓
[1422/1477] EC1633: 1 certifiers ✓
[1423/1477] EC1634: 0 certifiers ✓
[1424/1477] EC1635: 1 certifiers ✓
[1425/1477] EC1636: 1 certifiers ✓
[1426/1477] EC1637: 1 certifiers ✓
[1427/1477] EC1638: 1 certifiers ✓
[1428/1477] EC1639: 2 certifiers ✓
[1429/1477] EC1640: 0 certifiers ✓
[1430/1477] EC1641: 1 certifiers ✓
[1431/1477] EC1642: 1 certifiers ✓
[1432/1477] EC1643: 8 certifiers ✓
[1433/1477] EC1644: 0 certifiers ✓
[1434/1477] EC1645: 1 certifiers ✓
[1435/1477] EC1646: 1 certifiers ✓
[1436/1477] EC1647: 2 certifiers ✓
[1437/1477] EC1648: 1 certifiers ✓
[1438/1477] EC1649: 1 certifiers ✓
[1439/1477] EC1650: 1 certifiers ✓
[1440/1477] EC1651: 1 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 8 min
[1441/1477] EC1652: 2 certifiers ✓
[1442/1477] EC1653: 3 certifiers ✓
[1443/1477] EC1654: 1 certifiers ✓
[1444/1477] EC1655: 2 certifiers ✓
[1445/1477] EC1656: 1 certifiers ✓
[1446/1477] EC1657: 5 certifiers ✓
[1447/1477] EC1658: 1 certifiers ✓
[1448/1477] EC1659: 1 certifiers ✓
[1449/1477] EC1660: 1 certifiers ✓
[1450/1477] EC1661: 0 certifiers ✓
[1451/1477] EC1662: 2 certifiers ✓
[1452/1477] EC1663: 3 certifiers ✓
[1453/1477] EC1664: 1 certifiers ✓
[1454/1477] EC1665: 2 certifiers ✓
[1455/1477] EC1666: 1 certifiers ✓
[1456/1477] EC1667: 0 certifiers ✓
[1457/1477] EC1668: 1 certifiers ✓
[1458/1477] EC1669: 0 certifiers ✓
[1459/1477] EC1670: 0 certifiers ✓
[1460/1477] EC1671: 0 certifiers ✓
💾 Checkpoint | 4.4/min | ETA: 4 min
[1461/1477] EC1672: 0 certifiers ✓
[1462/1477] EC1673: 1 certifiers ✓
[1463/1477] EC1674: 1 certifiers ✓
[1464/1477] EC1675: 1 certifiers ✓
[1465/1477] EC1676: 1 certifiers ✓
[1466/1477] EC1677: 1 certifiers ✓
[1467/1477] EC1678: 1 certifiers ✓
[1468/1477] EC1679: 1 certifiers ✓
[1469/1477] EC1680: 1 certifiers ✓
[1470/1477] EC1681 : 0 certifiers ✓
[1471/1477] EC1682: 0 certifiers ✓
[1472/1477] EC1683: 1 certifiers ✓
[1473/1477] EC1685: 0 certifiers ✓
[1474/1477] EC1686: 3 certifiers ✓
[1475/1477] EC1707: 0 certifiers ✓
[1476/1477] EC1719: 0 certifiers ✓
[1477/1477] EC1731: 0 certifiers ✓

✅ Saved to /Users/aldoruizluna/labspace/avala/packages/renec-client/data/extracted/ec_certifiers_all.json
   ECs processed: 1477
   Certifier relationships: 7573
   Unique certifiers: 482

Done! 1477 success, 0 failed

Done! 1477 success, 0 failed
